2023-12;Llanes;12.1;15.4;8.8;19.5;5.3;95.0;74
2023-12;Oviedo;9.4;12.8;6.0;21.4;0.6;74.8;..
2023-12;Puerto de Leitariegos;4.1;7.2;0.9;13.6;-3.8;90.8;81
2023-12;Puerto de Pajares;3.7;6.7;0.7;15.1;-3.4;64.9;..
2023-12;Puerto de San Isidro;3.2;7.5;-1.1;15.9;-6.7;81.8;68
2024-01;Aeropuerto;11.0;14.5;7.4;20.6;-0.5;86.3;112
2024-01;Castropol;11.4;15.4;7.4;22.5;-1.2;116.4;..
2024-01;Gij�n - Puerto;12.2;15.7;8.6;22.2;1.7;84.9;..
2024-01;Llanes;11.6;14.9;8.4;21.1;3.3;80.4;71
2024-01;Oviedo;10.1;14.0;6.2;21.2;-2.0;88.8;118
2024-01;Puerto de Leitariegos;3.5;7.0;-0.1;17.3;-8.1;95.2;90
2024-01;Puerto de Pajares;3.3;6.4;0.2;17.6;-8.9;130.5;..
2024-01;Puerto de San Isidro;2.7;7.4;-2.0;20.1;-10.8;64.4;84
2024-02;Aeropuerto;11.9;15.6;8.3;23.4;5.1;129.3;101
2024-02;Castropol;12.2;16.3;8.1;22.2;5.1;110.1;..
2024-02;Gij�n - Puerto;12.9;16.3;9.5;24.9;6.1;164.5;..
2024-02;Llanes;12.6;16.1;9.0;26.5;5.7;126.0;81
2024-02;Oviedo;11.2;15.3;7.1;23.1;3.5;132.8;120
2024-02;Puerto de Leitariegos;4.8;8.7;0.8;16.6;-4.3;107.8;98
2024-02;Puerto de Pajares;4.4;7.7;1.0;15.1;-4.0;173.6;..
2024-02;Puerto de San Isidro;4.0;8.9;-1.0;16.6;-5.1;95.4;98
2024-03;Aeropuerto;11.5;14.9;8.0;21.5;4.0;..;136
2024-03;Castropol;11.7;15.4;7.9;21.1;4.3;102.3;..
2024-03;Gij�n - Puerto;12.8;16.1;9.4;21.9;5.0;139.9;..
2024-03;Llanes;12.5;16.2;8.7;19.8;5.5;96.6;155
2024-03;Oviedo;11.1;15.5;6.7;22.4;1.8;87.8;170
2024-03;Puerto de Leitariegos;3.6;7.9;-0.7;20.6;-5.7;94.0;124
2024-03;Puerto de Pajares;3.2;6.5;-0.2;17.7;-5.6;110.6;..
2024-03;Puerto de San Isidro;3.7;8.4;-1.1;20.2;-7.5;85.8;140
2024-04;Aeropuerto;12.9;17.0;8.9;28.1;4.5;79.7;195
2024-04;Castropol;13.5;18.0;8.9;27.9;2.8;77.9;..
2024-04;Gij�n - Puerto;14.2;17.8;10.6;29.0;6.6;70.0;..
2024-04;Llanes;13.8;17.3;10.2;27.9;6.7;25.2;198
2024-04;Oviedo;13.0;17.8;8.3;28.8;3.0;61.8;201
2024-04;Puerto de Leitariegos;6.9;11.7;2.0;23.3;-2.3;49.4;195
2024-04;Puerto de Pajares;5.7;9.7;1.6;21.9;-2.9;86.5;..
2024-04;Puerto de San Isidro;6.0;11.4;0.6;24.5;-5.7;81.4;189
